,cl_TT,cl_EE,cl_BB,cl_TE
82,1.7852769401496156,0.0004147655590836724,0.0,-0.009784232099737018
83,1.765591113608606,0.00041740511352014465,0.0,-0.010022201022056525
84,1.7465271138898806,0.0004198816752866038,0.0,-0.010253231550357782
85,1.7280503199612793,0.00042219490089024313,0.0,-0.010477486113351758
86,1.710132002617283,0.00042434645668398423,0.0,-0.010694794198405954
87,1.6927247435792134,0.00042633554574882695,0.0,-0.010905064149039061
88,1.6757937432062748,0.00042816219197895015,0.0,-0.011108192895820008
89,1.6593287952933415,0.0004298266500623437,0.0,-0.011304152169744187
90,1.6433144485396658,0.00043132610755784457,0.0,-0.011493035250948712
91,1.6277408669029374,0.0004326609936165473,0.0,-0.011674782724478769
92,1.612591648023759,0.00043383078609222507,0.0,-0.011849580574210287
